# timestamp, x, y, z, rx, ry, rz
2938000000,1.51051816732867,0.62012469782967,3.68561802487962,1.84980544016183,2.75903768708306,-0.58380975744551
2939000000,1.51304223964410,0.61008036124901,3.68625896185780,1.85911476729148,2.75417671854662,-0.58221621021666
2940000000,1.51549954368554,0.60002871666527,3.68689933036851,1.86840935352703,2.74928087537510,-0.58061733895559
2941000000,1.51789008703784,0.58997020779730,3.68753913031302,1.87768905098281,2.74435019634771,-0.57901317300471
2942000000,1.52021388023407,0.57990527798014,3.68817836159266,1.88695371186062,2.73938472099580,-0.57740374183001
2943000000,1.52247093675102,0.56983437014548,3.68881702410884,1.89620318845448,2.73438448960319,-0.57578907502029
2944000000,1.52466127300455,0.55975792680210,3.68945511776309,1.90543733315545,2.72934954320642,-0.57416920228650
2945000000,1.52678490834474,0.54967639001638,3.69009264245698,1.91465599845633,2.72427992359497,-0.57254415346100
2946000000,1.52884186505103,0.53959020139282,3.69072959809222,1.92385903695650,2.71917567331143,-0.57091395849687
2947000000,1.53083216832715,0.52949980205465,3.69136598457058,1.93304630136669,2.71403683565166,-0.56927864746716
2948000000,1.53275584629594,0.51940563262443,3.69200180179391,1.94221764451379,2.70886345466486,-0.56763825056414
2949000000,1.53461292999402,0.50930813320477,3.69263704966417,1.95137291934561,2.70365557515371,-0.56599279809859
2950000000,1.53640345336640,0.49920774335900,3.69327172808339,1.96051197893574,2.69841324267433,-0.56434232049904
2951000000,1.53812745326089,0.48910490209201,3.69390583695370,1.96963467648832,2.69313650353632,-0.56268684831098
2952000000,1.53978496942241,0.47900004783101,3.69453937617730,1.97874086534287,2.68782540480274,-0.56102641219614
2953000000,1.54137604448718,0.46889361840645,3.69517234565651,1.98783039897908,2.68247999428997,-0.55936104293168
2954000000,1.54290072397678,0.45878605103288,3.69580474529370,1.99690313102171,2.67710032056766,-0.55769077140943
2955000000,1.54435905629207,0.44867778229000,3.69643657499136,2.00595891524532,2.67168643295856,-0.55601562863508
2956000000,1.54575109270700,0.43856924810363,3.69706783465205,2.01499760557915,2.66623838153831,-0.55433564572741
2957000000,1.54707688736233,0.42846088372680,3.69769852417841,2.02401905611195,2.66075621713524,-0.55265085391749
2958000000,1.54833649725909,0.41835312372088,3.69832864347320,2.03302312109683,2.65523999133012,-0.55096128454781
2959000000,1.54952998225212,0.40824640193679,3.69895819243923,2.04200965495605,2.64968975645584,-0.54926696907154
2960000000,1.55065740504330,0.39814115149618,3.69958717097942,2.05097851228588,2.64410556559705,-0.54756793905165
2961000000,1.55171883117478,0.38803780477283,3.70021557899678,2.05992954786146,2.63848747258987,-0.54586422616013
2962000000,1.55271432902203,0.37793679337388,3.70084341639440,2.06886261664162,2.63283553202136,-0.54415586217707
2963000000,1.55364396978675,0.36783854812135,3.70147068307546,2.07777757377372,2.62714979922919,-0.54244287898990
2964000000,1.55450782748973,0.35774349903355,3.70209737894322,2.08667427459849,2.62143033030107,-0.54072530859249
2965000000,1.55530597896351,0.34765207530662,3.70272350390104,2.09555257465489,2.61567718207426,-0.53900318308428
2966000000,1.55603850384499,0.33756470529615,3.70334905785237,2.10441232968494,2.60989041213499,-0.53727653466944
2967000000,1.55670548456785,0.32748181649878,3.70397404070073,2.11325339563855,2.60407007881789,-0.53554539565599
2968000000,1.55730700635489,0.31740383553396,3.70459845234975,2.12207562867838,2.59821624120533,-0.53380979845491
2969000000,1.55784315721027,0.30733118812571,3.70522229270313,2.13087888518467,2.59232895912672,-0.53206977557926
2970000000,1.55831402791156,0.29726429908444,3.70584556166467,2.13966302176005,2.58640829315787,-0.53032535964325
2971000000,1.55871971200175,0.28720359228890,3.70646825913826,2.14842789523443,2.58045430462014,-0.52857658336142
2972000000,1.55906030578110,0.27714949066809,3.70709038502786,2.15717336266979,2.57446705557975,-0.52682347954762
2973000000,1.55933590829888,0.26710241618335,3.70771193923754,2.16589928136500,2.56844660884687,-0.52506608111421
2974000000,1.55954662134496,0.25706278981042,3.70833292167144,2.17460550886069,2.56239302797480,-0.52330442107105
2975000000,1.55969254944139,0.24703103152162,3.70895333223380,2.18329190294404,2.55630637725905,-0.52153853252459
2976000000,1.55977379983369,0.23700756026811,3.70957317082896,2.19195832165359,2.55018672173640,-0.51976844867700
2977000000,1.55979048248221,0.22699279396213,3.71019243736131,2.20060462328411,2.54403412718393,-0.51799420282512
2978000000,1.55974271005325,0.21698714945948,3.71081113173536,2.20923066639132,2.53784866011799,-0.51621582835961
2979000000,1.55963059791010,0.20699104254184,3.71142925385570,2.21783630979678,2.53163038779314,-0.51443335876394
2980000000,1.55945426410398,0.19700488789939,3.71204680362701,2.22642141259265,2.52537937820107,-0.51264682761344
2981000000,1.55921382936486,0.18702909911334,3.71266378095406,2.23498583414647,2.51909570006945,-0.51085626857436
2982000000,1.55890941709215,0.17706408863862,3.71328018574169,2.24352943410597,2.51277942286079,-0.50906171540286
2983000000,1.55854115334530,0.16711026778657,3.71389601789486,2.25205207240385,2.50643061677118,-0.50726320194405
2984000000,1.55810916683427,0.15716804670780,3.71451127731858,2.26055360926256,2.50004935272910,-0.50546076213100
2985000000,1.55761358890991,0.14723783437503,3.71512596391799,2.26903390519904,2.49363570239410,-0.50365442998377
2986000000,1.55705455355421,0.13732003856609,3.71574007759829,2.27749282102951,2.48718973815549,-0.50184423960836
2987000000,1.55643219737045,0.12741506584691,3.71635361826477,2.28593021787421,2.48071153313097,-0.50003022519578
